         Curves of the Total Solar Eclipse of 2043 April 09         
+------------------------------------------------------------------+
|                    Rising and Setting Curves                     |
+------------------------------------------------------------------+
|      Time in UT1      |      Latitude      |      Longitude      |
|      19:46:54.00      |     82°07.70'N     |     054°00.67'E     |
|      19:46:57.00      |     82°07.39'N     |     053°46.60'E     |
|      19:47:00.00      |     82°07.07'N     |     053°32.56'E     |
|      19:47:03.00      |     82°06.75'N     |     053°18.52'E     |
|      19:47:06.00      |     82°06.42'N     |     053°04.50'E     |
|      19:47:09.00      |     82°06.08'N     |     052°50.50'E     |
|      19:47:12.00      |     82°05.73'N     |     052°36.51'E     |
|      19:47:15.00      |     82°05.38'N     |     052°22.53'E     |
|      19:47:18.00      |     82°05.01'N     |     052°08.58'E     |
|      19:47:21.00      |     82°04.65'N     |     051°54.64'E     |
|      19:47:24.00      |     82°04.27'N     |     051°40.72'E     |
|      19:47:27.00      |     82°03.89'N     |     051°26.81'E     |
|      19:47:30.00      |     82°03.50'N     |     051°12.92'E     |
|      19:47:33.00      |     82°03.11'N     |     050°59.05'E     |
|      19:47:36.00      |     82°02.70'N     |     050°45.20'E     |
|      19:47:39.00      |     82°02.29'N     |     050°31.37'E     |
|      19:47:42.00      |     82°01.88'N     |     050°17.56'E     |
|      19:47:45.00      |     82°01.45'N     |     050°03.77'E     |
|      19:47:48.00      |     82°01.02'N     |     049°49.99'E     |
|      19:47:51.00      |     82°00.59'N     |     049°36.24'E     |
|      19:47:54.00      |     82°00.14'N     |     049°22.51'E     |
|      19:47:57.00      |     81°59.69'N     |     049°08.80'E     |
|      19:48:00.00      |     81°59.23'N     |     048°55.11'E     |
|      19:48:03.00      |     81°58.77'N     |     048°41.44'E     |
|      19:48:06.00      |     81°58.30'N     |     048°27.79'E     |
|      19:48:09.00      |     81°57.82'N     |     048°14.16'E     |
|      19:48:12.00      |     81°57.34'N     |     048°00.56'E     |
|      19:48:15.00      |     81°56.84'N     |     047°46.98'E     |
|      19:48:18.00      |     81°56.35'N     |     047°33.42'E     |
|      19:48:21.00      |     81°55.84'N     |     047°19.88'E     |
|      19:48:24.00      |     81°55.33'N     |     047°06.37'E     |
|      19:48:27.00      |     81°54.81'N     |     046°52.88'E     |
|      19:48:30.00      |     81°54.28'N     |     046°39.42'E     |
|      19:48:33.00      |     81°53.75'N     |     046°25.98'E     |
|      19:48:36.00      |     81°53.21'N     |     046°12.56'E     |
|      19:48:39.00      |     81°52.67'N     |     045°59.17'E     |
|      19:48:42.00      |     81°52.12'N     |     045°45.80'E     |
|      19:48:45.00      |     81°51.56'N     |     045°32.46'E     |
|      19:48:48.00      |     81°50.99'N     |     045°19.15'E     |
|      19:48:51.00      |     81°50.42'N     |     045°05.86'E     |
|      19:48:54.00      |     81°49.84'N     |     044°52.59'E     |
|      19:48:57.00      |     81°49.26'N     |     044°39.35'E     |
|      19:49:00.00      |     81°48.67'N     |     044°26.14'E     |
|      19:49:03.00      |     81°48.07'N     |     044°12.96'E     |
|      19:49:06.00      |     81°47.46'N     |     043°59.80'E     |
|      19:49:09.00      |     81°46.85'N     |     043°46.67'E     |
|      19:49:12.00      |     81°46.24'N     |     043°33.57'E     |
|      19:49:15.00      |     81°45.61'N     |     043°20.49'E     |
|      19:49:18.00      |     81°44.98'N     |     043°07.44'E     |
|      19:49:21.00      |     81°44.34'N     |     042°54.42'E     |
|      19:49:24.00      |     81°43.70'N     |     042°41.43'E     |
|      19:49:27.00      |     81°43.05'N     |     042°28.46'E     |
|      19:49:30.00      |     81°42.40'N     |     042°15.53'E     |
|      19:49:33.00      |     81°41.73'N     |     042°02.62'E     |
|      19:49:36.00      |     81°41.07'N     |     041°49.75'E     |
|      19:49:39.00      |     81°40.39'N     |     041°36.90'E     |
|      19:49:42.00      |     81°39.71'N     |     041°24.08'E     |
|      19:49:45.00      |     81°39.02'N     |     041°11.29'E     |
|      19:49:48.00      |     81°38.33'N     |     040°58.53'E     |
|      19:49:51.00      |     81°37.63'N     |     040°45.80'E     |
|      19:49:54.00      |     81°36.92'N     |     040°33.10'E     |
|      19:49:57.00      |     81°36.21'N     |     040°20.43'E     |
|      19:50:00.00      |     81°35.49'N     |     040°07.79'E     |
|      19:50:03.00      |     81°34.77'N     |     039°55.18'E     |
|      19:50:06.00      |     81°34.04'N     |     039°42.60'E     |
|      19:50:09.00      |     81°33.30'N     |     039°30.05'E     |
|      19:50:12.00      |     81°32.56'N     |     039°17.53'E     |
|      19:50:15.00      |     81°31.81'N     |     039°05.05'E     |
|      19:50:18.00      |     81°31.06'N     |     038°52.59'E     |
|      19:50:21.00      |     81°30.30'N     |     038°40.17'E     |
|      19:50:24.00      |     81°29.53'N     |     038°27.78'E     |
|      19:50:27.00      |     81°28.76'N     |     038°15.42'E     |
|      19:50:30.00      |     81°27.98'N     |     038°03.09'E     |
|      19:50:33.00      |     81°27.20'N     |     037°50.79'E     |
|      19:50:36.00      |     81°26.41'N     |     037°38.53'E     |
|      19:50:39.00      |     81°25.61'N     |     037°26.29'E     |
|      19:50:42.00      |     81°24.81'N     |     037°14.09'E     |
|      19:50:45.00      |     81°24.00'N     |     037°01.92'E     |
|      19:50:48.00      |     81°23.19'N     |     036°49.79'E     |
|      19:50:51.00      |     81°22.37'N     |     036°37.68'E     |
|      19:50:54.00      |     81°21.54'N     |     036°25.61'E     |
|      19:50:57.00      |     81°20.71'N     |     036°13.57'E     |
|      19:51:00.00      |     81°19.87'N     |     036°01.57'E     |
|      19:51:03.00      |     81°19.03'N     |     035°49.60'E     |
|      19:51:06.00      |     81°18.18'N     |     035°37.66'E     |
|      19:51:09.00      |     81°17.33'N     |     035°25.75'E     |
|      19:51:12.00      |     81°16.47'N     |     035°13.88'E     |
|      19:51:15.00      |     81°15.60'N     |     035°02.04'E     |
|      19:51:18.00      |     81°14.73'N     |     034°50.23'E     |
|      19:51:21.00      |     81°13.86'N     |     034°38.45'E     |
|      19:51:24.00      |     81°12.98'N     |     034°26.71'E     |
|      19:51:27.00      |     81°12.09'N     |     034°15.01'E     |
|      19:51:30.00      |     81°11.20'N     |     034°03.33'E     |
|      19:51:33.00      |     81°10.30'N     |     033°51.69'E     |
|      19:51:36.00      |     81°09.39'N     |     033°40.09'E     |
|      19:51:39.00      |     81°08.48'N     |     033°28.51'E     |
|      19:51:42.00      |     81°07.57'N     |     033°16.97'E     |
|      19:51:45.00      |     81°06.65'N     |     033°05.47'E     |
|      19:51:48.00      |     81°05.72'N     |     032°54.00'E     |
|      19:51:51.00      |     81°04.79'N     |     032°42.56'E     |
|      19:51:54.00      |     81°03.86'N     |     032°31.15'E     |
|      19:51:57.00      |     81°02.91'N     |     032°19.78'E     |
|      19:52:00.00      |     81°01.97'N     |     032°08.45'E     |
|      19:52:03.00      |     81°01.02'N     |     031°57.15'E     |
|      19:52:06.00      |     81°00.06'N     |     031°45.88'E     |
|      19:52:09.00      |     80°59.10'N     |     031°34.64'E     |
|      19:52:12.00      |     80°58.13'N     |     031°23.44'E     |
|      19:52:15.00      |     80°57.15'N     |     031°12.28'E     |
|      19:52:18.00      |     80°56.18'N     |     031°01.14'E     |
|      19:52:21.00      |     80°55.19'N     |     030°50.04'E     |
|      19:52:24.00      |     80°54.20'N     |     030°38.98'E     |
|      19:52:27.00      |     80°53.21'N     |     030°27.95'E     |
|      19:52:30.00      |     80°52.21'N     |     030°16.95'E     |
|      19:52:33.00      |     80°51.21'N     |     030°05.99'E     |
|      19:52:36.00      |     80°50.20'N     |     029°55.06'E     |
|      19:52:39.00      |     80°49.19'N     |     029°44.17'E     |
|      19:52:42.00      |     80°48.17'N     |     029°33.31'E     |
|      19:52:45.00      |     80°47.14'N     |     029°22.48'E     |
|      19:52:48.00      |     80°46.12'N     |     029°11.69'E     |
|      19:52:51.00      |     80°45.08'N     |     029°00.93'E     |
|      19:52:54.00      |     80°44.04'N     |     028°50.21'E     |
|      19:52:57.00      |     80°43.00'N     |     028°39.52'E     |
|      19:53:00.00      |     80°41.95'N     |     028°28.86'E     |
|      19:53:03.00      |     80°40.90'N     |     028°18.24'E     |
|      19:53:06.00      |     80°39.84'N     |     028°07.65'E     |
|      19:53:09.00      |     80°38.78'N     |     027°57.10'E     |
|      19:53:12.00      |     80°37.71'N     |     027°46.58'E     |
|      19:53:15.00      |     80°36.64'N     |     027°36.09'E     |
|      19:53:18.00      |     80°35.56'N     |     027°25.64'E     |
|      19:53:21.00      |     80°34.48'N     |     027°15.22'E     |
|      19:53:24.00      |     80°33.39'N     |     027°04.84'E     |
|      19:53:27.00      |     80°32.30'N     |     026°54.49'E     |
|      19:53:30.00      |     80°31.20'N     |     026°44.17'E     |
|      19:53:33.00      |     80°30.10'N     |     026°33.89'E     |
|      19:53:36.00      |     80°29.00'N     |     026°23.64'E     |
|      19:53:39.00      |     80°27.89'N     |     026°13.42'E     |
|      19:53:42.00      |     80°26.77'N     |     026°03.24'E     |
|      19:53:45.00      |     80°25.66'N     |     025°53.09'E     |
|      19:53:48.00      |     80°24.53'N     |     025°42.97'E     |
|      19:53:51.00      |     80°23.40'N     |     025°32.89'E     |
|      19:53:54.00      |     80°22.27'N     |     025°22.84'E     |
|      19:53:57.00      |     80°21.14'N     |     025°12.82'E     |
|      19:54:00.00      |     80°19.99'N     |     025°02.84'E     |
|      19:54:03.00      |     80°18.85'N     |     024°52.89'E     |
|      19:54:06.00      |     80°17.70'N     |     024°42.97'E     |
|      19:54:09.00      |     80°16.54'N     |     024°33.09'E     |
|      19:54:12.00      |     80°15.38'N     |     024°23.23'E     |
|      19:54:15.00      |     80°14.22'N     |     024°13.42'E     |
|      19:54:18.00      |     80°13.05'N     |     024°03.63'E     |
|      19:54:21.00      |     80°11.88'N     |     023°53.88'E     |
|      19:54:24.00      |     80°10.70'N     |     023°44.16'E     |
|      19:54:27.00      |     80°09.52'N     |     023°34.47'E     |
|      19:54:30.00      |     80°08.34'N     |     023°24.82'E     |
|      19:54:33.00      |     80°07.15'N     |     023°15.20'E     |
|      19:54:36.00      |     80°05.96'N     |     023°05.61'E     |
|      19:54:39.00      |     80°04.76'N     |     022°56.05'E     |
|      19:54:42.00      |     80°03.56'N     |     022°46.53'E     |
|      19:54:45.00      |     80°02.35'N     |     022°37.03'E     |
|      19:54:48.00      |     80°01.14'N     |     022°27.57'E     |
|      19:54:51.00      |     79°59.93'N     |     022°18.15'E     |
|      19:54:54.00      |     79°58.71'N     |     022°08.75'E     |
|      19:54:57.00      |     79°57.49'N     |     021°59.38'E     |
|      19:55:00.00      |     79°56.26'N     |     021°50.05'E     |
|      19:55:03.00      |     79°55.03'N     |     021°40.75'E     |
|      19:55:06.00      |     79°53.79'N     |     021°31.48'E     |
|      19:55:09.00      |     79°52.55'N     |     021°22.25'E     |
|      19:55:12.00      |     79°51.31'N     |     021°13.04'E     |
|      19:55:15.00      |     79°50.06'N     |     021°03.87'E     |
|      19:55:18.00      |     79°48.81'N     |     020°54.72'E     |
|      19:55:21.00      |     79°47.56'N     |     020°45.61'E     |
|      19:55:24.00      |     79°46.30'N     |     020°36.53'E     |
|      19:55:27.00      |     79°45.04'N     |     020°27.48'E     |
|      19:55:30.00      |     79°43.77'N     |     020°18.46'E     |
|      19:55:33.00      |     79°42.50'N     |     020°09.48'E     |
|      19:55:36.00      |     79°41.23'N     |     020°00.52'E     |
|      19:55:39.00      |     79°39.95'N     |     019°51.59'E     |
|      19:55:42.00      |     79°38.67'N     |     019°42.70'E     |
|      19:55:45.00      |     79°37.38'N     |     019°33.83'E     |
|      19:55:48.00      |     79°36.09'N     |     019°25.00'E     |
|      19:55:51.00      |     79°34.80'N     |     019°16.20'E     |
|      19:55:54.00      |     79°33.50'N     |     019°07.42'E     |
|      19:55:57.00      |     79°32.20'N     |     018°58.68'E     |
|      19:56:00.00      |     79°30.90'N     |     018°49.97'E     |
|      19:56:03.00      |     79°29.59'N     |     018°41.29'E     |
|      19:56:06.00      |     79°28.28'N     |     018°32.63'E     |
|      19:56:09.00      |     79°26.96'N     |     018°24.01'E     |
|      19:56:12.00      |     79°25.64'N     |     018°15.42'E     |
|      19:56:15.00      |     79°24.32'N     |     018°06.85'E     |
|      19:56:18.00      |     79°22.99'N     |     017°58.32'E     |
|      19:56:21.00      |     79°21.66'N     |     017°49.81'E     |
|      19:56:24.00      |     79°20.33'N     |     017°41.34'E     |
|      19:56:27.00      |     79°18.99'N     |     017°32.89'E     |
|      19:56:30.00      |     79°17.65'N     |     017°24.47'E     |
|      19:56:33.00      |     79°16.31'N     |     017°16.09'E     |
|      19:56:36.00      |     79°14.96'N     |     017°07.73'E     |
|      19:56:39.00      |     79°13.61'N     |     016°59.40'E     |
|      19:56:42.00      |     79°12.25'N     |     016°51.10'E     |
|      19:56:45.00      |     79°10.89'N     |     016°42.82'E     |
|      19:56:48.00      |     79°09.53'N     |     016°34.58'E     |
|      19:56:51.00      |     79°08.17'N     |     016°26.37'E     |
